SaleID,price
200094,15236.605304859266
200095,12821.062906968884
200096,14451.386102789289
200097,14171.301920616505
200098,13915.793097107045
200099,16168.260818571678
200100,16509.73446803895
200101,15302.154742012917
200102,14292.71984774581
200103,15742.724766330488
200104,14996.63376087377
200105,14665.379570505518
200106,15515.034705001734
200107,242.6966469082857
200108,16087.374934518986
200109,15352.05019944513
200110,14202.518543538226
200111,14344.941587418773
200112,14328.068805707662
200113,14031.157265510807
200114,14421.64099993268
200115,14189.02784733607
200116,15914.238758541402
200117,16029.25193382685
200118,17195.79575616089
200119,13853.581060264463
200120,14687.223943006757
200121,14523.737291452611
200122,14015.580940291611
200123,14430.478057706163
200124,17244.033494517447
200125,14071.343407697816
200126,14709.842098167599
200127,16046.646827304252
200128,14291.025459140354
200129,15066.876054908284
200130,14684.671807887767
200131,14592.169622228104
200132,14192.662703301015
200133,14545.077951819945
200134,14197.489630375232
200135,3321.0394464544165
200136,14760.131083437573
200137,8387.30864076419
200138,15544.132511070564
200139,15163.141619574115
200140,4636.967813795519
200141,14249.37885886971
200142,15209.134868322231
200143,15793.225848531274
200144,14195.754384211723
200145,15003.245491380967
200146,1260.9561307928075
200147,14864.349610923487
200148,14488.323016568349
200149,7016.234145816371
200150,13398.269323314275
200151,14956.156674018957
200152,13978.423145367793
200153,13952.789826620012
200154,15460.792356554983
200155,14653.795552329184
200156,16103.346406586803
200157,15553.06326032252
200158,15599.092173504567
200159,5075.5903526049615
200160,15126.471510950896
200161,15316.763001620717
200162,15144.749872300852
200163,4382.020649471722
200164,16141.692959372804
200165,15938.980065793152
200166,16731.031680425138
200167,14731.330061833924
200168,16962.32298121055
200169,14044.359622106596
200170,14479.453175757393
200171,15458.557433304344
200172,14370.621172214762
200173,16999.197324770914
200174,2891.9489966964525
200175,537.802960791035
200176,15435.974827398497
200177,15067.868011160223
200178,14959.177224362327
200179,14728.645947436304
200180,14113.22110321815
200181,16238.333642622507
200182,14857.351119455994
200183,14268.21831661855
200184,699.0693904199827
200185,14718.784683585342
200186,14587.19103113852
200187,15365.70700151756
200188,15928.275568025521
200189,15545.535473893353
200190,14896.658305568224
200191,14610.046371941953
200192,14131.662518410085
200193,14815.011627716485
200194,15303.221658294951
200195,14406.030142639795
200196,8182.246464407939
200197,16587.873006627502
200198,14194.943360120997
200199,14823.204476781379
200200,7848.115476315996
200201,15347.39677763465
200202,14374.819942499536
200203,14256.116741051668
200204,15383.979623895077
200205,14956.697535148516
200206,14121.638649457189
200207,14559.5052759106
200208,14995.800384004582
200209,14237.796250696065
200210,15928.820984254151
200211,15082.447821325106
200212,15345.440615366315
200213,15426.668797397437
200214,16436.748644336352
200215,15373.317471573017
200216,14630.131039177088
200217,14165.024573914146
200218,15556.580248461953
200219,14165.524429915287
200220,14433.046719205007
200221,15288.14972431232
200222,11147.449488611961
200223,14076.56933996909
200224,15971.21819173664
200225,14649.740743105247
200226,14175.085691304012
200227,15420.56982302929
200228,13851.417399341099
200229,15173.408169176666
200230,15282.522109793203
200231,8962.385928031732
200232,14123.858492428175
200233,15286.221228967737
200234,13911.739050337848
200235,15344.92490332402
200236,15327.467373883825
200237,14922.861664222424
200238,15327.265515500083
200239,15432.432738134728
200240,16614.703815302695
200241,15685.357807536795
200242,14764.770307009167
200243,11847.627616080194
200244,15089.807656323312
200245,14835.963756077683
200246,14797.841404153487
200247,14191.14258321093
200248,13897.939679619481
200249,15444.269522867547
200250,16806.139709263553
200251,15653.546841309013
200252,14027.236797226455
200253,15199.173769136905
200254,15652.700990661235
200255,15327.138934415336
200256,14461.908937741991
200257,15541.855463966313
200258,14801.515432203223
200259,15357.440124376684
200260,10361.33795214251
200261,14871.038575603507
200262,14574.854150500789
200263,15520.549686193295
200264,15078.339093231936
200265,14880.36430618121
200266,14223.783848900224
200267,15921.285733167224
200268,15348.30694548898
200269,14696.377019277754
200270,15692.606441022155
200271,14494.537728987074
200272,14655.147948926113
200273,16150.174531140165
200274,1115.219646224044
200275,16043.911261012654
200276,14335.390930027163
200277,14597.468047672792
200278,14244.062893159331
200279,15587.21570760221
200280,14469.425824774893
200281,14033.099559495717
200282,15880.439750179088
200283,15114.172726636476
200284,13917.383384710089
200285,14939.884680815314
200286,14380.516868239589
200287,15757.03830671054
200288,15796.117924133963
200289,14649.358492818854
200290,15285.876316816506
200291,15723.544801747237
200292,14571.369559168277
200293,15636.793404593041
200294,15212.071699821274
200295,14322.60715690174
200296,14547.646522157418
200297,15314.079512351584
200298,14214.90220755207
200299,14805.037582589297
200300,14956.828784846446
200301,15078.761520771179
200302,14281.11734279939
200303,15267.284751639005
200304,14475.006370990599
200305,14736.438318433586
200306,14290.298431037825
200307,15997.517440886859
200308,14223.045377740411
200309,7529.110107186207
200310,14126.152973212305
200311,14179.533010385472
200312,15708.089278792962
200313,14314.197050400624
200314,14833.46775475268
200315,14121.463375572102
200316,13860.979181964942
200317,14521.078925682672
200318,13945.075559668716
200319,15624.997046771798
200320,14688.75789484079
200321,16677.182283285445
200322,3448.3891636858457
200323,14245.408517888096
200324,16631.54948308967
200325,15039.122913569567
200326,14462.126689906596
200327,16177.207043114438
200328,8184.2642585952635
200329,15356.833538706836
200330,14344.314119589812
200331,14236.059796480193
200332,15628.858375483996
200333,14198.229809579958
200334,13962.606083308363
200335,14259.125492416744
200336,14244.429691827121
200337,14097.297594876518
200338,14339.064478862585
200339,15925.819541341996
200340,16750.172656203995
200341,2250.423204720601
200342,15026.970381502857
200343,14361.264754252032
200344,14928.954828631857
200345,15205.881172994648
200346,14166.074097346727
200347,15673.000902501113
200348,15583.990483831101
200349,14018.876398204491
200350,15688.17139258896
200351,14438.378491304346
200352,14022.711991189313
200353,14288.379414039184
200354,14748.51126388826
200355,14023.749525018542
200356,14517.987717615182
200357,14336.020278431723
200358,14576.40614943721
200359,15478.711636181763
200360,16143.418518865152
200361,14312.807481485577
200362,14422.704826830835
200363,14289.468521024664
200364,15168.89791472835
200365,15523.237578137483
200366,14126.296005415332
200367,15034.814236326822
200368,15109.13023184711
200369,15001.127503899243
200370,14114.867697428985
200371,15696.527949469142
200372,14274.070550774897
200373,14174.573499550643
200374,14130.702858482824
200375,14189.514233751877
200376,10734.95858850246
200377,14361.3524282242
200378,14200.561501248301
200379,14358.681712775768
200380,4144.563490952662
200381,14636.52385682007
200382,16659.604774711497
200383,14537.331664427074
200384,14451.53427483235
200385,14095.035701702916
200386,14157.12701574749
200387,14785.008226019476
200388,15273.760456348544
200389,15045.086767155612
200390,13893.234883399276
200391,14612.384203493059
200392,14189.720318592357
200393,14532.350862215348
200394,14779.629554652907
200395,13734.494423872125
200396,11322.873389930115
200397,14120.787965377187
200398,14394.853518817701
200399,14059.909438767798
200400,14372.354703286368
200401,14835.396478419363
200402,14275.124645315453
200403,14686.545605643103
200404,14000.425348024535
200405,13987.15409840236
200406,4602.848511867895
200407,14231.725213014186
200408,15217.942039622114
200409,15410.58433283681
200410,15291.184687255125
200411,10557.911678788718
200412,16353.203065195685
200413,15687.720106865632
200414,1426.5320769479695
200415,15514.308432773538
200416,15367.394784592903
200417,14303.624698160922
200418,14147.04239220445
200419,15993.952893054782
200420,16241.15631772124
200421,9941.22054713272
200422,6013.608418428292
200423,14157.35221431389
200424,17294.26439424092
200425,15435.762135725265
200426,9515.373765509885
200427,16282.845616599188
200428,14278.026320919833
200429,15007.136920994571
200430,14405.064382856457
200431,14506.316029787835
200432,14823.074698349194
200433,16080.543358802242
200434,8582.570665571842
200435,15012.931927375132
200436,15631.832784176571
200437,14066.649044106001
200438,13848.47385859518
200439,14182.562878023851
200440,14159.487562178027
200441,14228.943322692532
200442,14226.984484700504
200443,15266.261012485305
200444,14194.907279752493
200445,14595.618971666028
200446,14798.317882388072
200447,15179.65901684982
200448,15999.448579463971
200449,14140.674369898468
200450,14614.169521066895
200451,14136.723228980074
200452,3093.151754646753
200453,14654.56099543151
200454,14313.671660147664
200455,15422.703018994733
200456,14204.807094909545
200457,8865.53148382027
200458,2556.2758966463725
200459,14877.23459637914
200460,14580.808077453725
200461,14727.724107638227
200462,13499.472010709313
200463,15466.486946008114
200464,14297.818332098273
200465,15476.024293480894
200466,14392.146650339611
200467,14538.027299604857
200468,14403.899200156939
200469,3793.6930241358195
200470,15589.174520796714
200471,13922.355073749812
200472,12758.354204144372
200473,17294.080831496496
200474,14304.285448323979
200475,14706.869289256907
200476,15898.147576227626
200477,15010.238291814789
200478,15006.104063333223
200479,14177.873222083035
200480,15143.667688961523
200481,8625.057946300964
200482,14242.004360068095
200483,14549.667834891388
200484,14409.823552705811
200485,14950.53244752995
200486,14966.740065760961
200487,12979.567129815498
200488,14113.605377904893
200489,14933.442984500047
200490,15457.145059513736
200491,15488.785482054225
200492,16181.635130034017
200493,13509.696508585896
200494,14452.6037239657
200495,15145.933811013538
200496,13918.845452682344
200497,13944.603449800994
200498,16236.052017629789
200499,8734.201574736857
200500,15116.921550700197
200501,12505.243787003637
200502,14349.133013695533
200503,13957.170840198523
200504,14522.973974845852
200505,15126.570238199989
200506,13843.125569736214
200507,14684.73008097471
200508,14395.901826546706
200509,14234.515613047035
200510,15417.749897356616
200511,15566.154782781414
200512,16672.103277136684
200513,16098.39336879255
200514,15750.864112648982
200515,14016.938771592922
200516,16441.585608376525
200517,15437.715816574368
200518,8503.01565282609
200519,15733.909476829169
200520,14309.213085599538
200521,16563.083796870582
200522,13846.824090043667
200523,3416.91214758548
200524,15448.418565368978
200525,13944.120610251317
200526,13907.134556827594
200527,14885.194399053446
200528,14676.437397573238
200529,5601.054110652609
200530,15275.87874282361
200531,15958.953145030595
200532,14220.706717907911
200533,16390.270223981897
200534,14182.013449721871
200535,4156.156077833621
200536,14141.955957912214
200537,14126.207405688092
200538,14880.937760025467
200539,15168.52175262047
200540,9362.495806135405
200541,14489.112831800678
200542,14500.39972618183
200543,14882.148997668268
200544,7332.9868456058775
200545,9929.398959136222
200546,15215.81428816657
200547,14818.49808989955
200548,14734.641319251466
200549,15999.258418001617
200550,15464.439205528968
200551,13916.237610689464
200552,15643.705376566191
200553,13873.30201935866
200554,15833.733042458378
200555,14491.539775461266
200556,14778.454093199474
200557,15686.52741524006
200558,15056.862842897783
200559,14231.623961772633
200560,11170.597801797405
200561,14703.5644384324
200562,16354.37542737596
200563,15049.751985544894
200564,15540.781197926803
200565,16593.93657168586
200566,15429.789906091119
200567,14366.400098171947
200568,15561.624915358669
200569,13683.994887211902
200570,14364.638234797858
200571,14752.569431686028
200572,15746.452976867511
200573,16087.699309347296
200574,14080.152743040053
200575,14171.103124880763
200576,14109.372386305204
200577,14052.492827231297
200578,16417.716208766105
200579,6909.900521438245
200580,14995.103149042403
200581,14255.125006935315
200582,15126.483767876285
200583,14132.82064810791
200584,16246.787970207926
200585,15325.47576075653
200586,14893.878521582385
200587,14205.651905809846
200588,14799.94147144034
200589,14455.187618034093
200590,13845.088002919201
200591,15481.032174579432
200592,14775.919220464864
200593,15580.53427258881
200594,15431.539267833889
200595,13944.318486762171
200596,14835.133100399056
200597,16557.990668257975
200598,15585.445681287641
200599,14789.63412476344
200600,15173.035738226528
200601,15571.141743713128
200602,15574.891111970446
200603,16269.68001018005
200604,15681.548970751355
200605,14222.197163053099
200606,14759.047633649117
200607,15228.47906406187
200608,15460.431293855601
200609,6880.166745717768
200610,15303.61377156863
200611,15716.308136528049
200612,15527.481314112196
200613,14131.824801423423
200614,4278.328419132254
200615,14092.333142880616
200616,14588.862118954343
200617,14261.657234043956
200618,1987.9765326871131
200619,5819.030652434636
200620,14413.050935988636
200621,15648.958811340708
200622,9440.18259906601
200623,16169.547082486419
200624,14181.729570942094
200625,14115.992460184378
200626,7932.620546016822
200627,4742.536326220709
200628,15051.588190559305
200629,15349.065694979836
200630,14475.337805410862
200631,15941.392601599193
200632,9095.297037501241
200633,14844.478400542073
200634,14506.955632870107
200635,14955.468804887634
200636,16150.439517052542
200637,16221.489086156107
200638,14240.368613208415
200639,14345.092124327588
200640,14189.917874444393
200641,14581.924038447502
200642,14102.848819194835
200643,15179.643815163157
200644,16414.817821632365
200645,14500.473700147104
200646,15216.161532708578
200647,15601.276213040703
200648,984.7107176600906
200649,15199.620673283729
200650,15029.475824125488
200651,14925.893476799862
200652,13945.026323451599
200653,15308.799219161026
200654,14576.507250752482
200655,16113.138234137234
200656,14306.768852009154
200657,14890.341955780474
200658,15300.623662825246
200659,14606.119722927435
200660,15139.667571695063
200661,15402.923020474696
200662,14389.099139086622
200663,1327.722386717037
200664,14325.043065524002
200665,15064.21368726228
200666,14305.481461398016
200667,15742.057037502596
200668,16300.220249555203
200669,14256.32094166562
200670,15392.881105551329
200671,14156.986973366784
200672,14134.53941012864
200673,16054.554675196436
200674,15144.109031551554
200675,15107.29508769866
200676,15134.21947130615
200677,15426.221710504155
200678,14397.860943881447
200679,4688.521523513304
200680,15234.455331562018
200681,14465.258016321015
200682,14593.270676189015
200683,12213.601981696584
200684,5760.64448872588
200685,14280.817076673378
200686,14634.234938385078
200687,14607.769406151368
200688,14069.046448384895
200689,15716.147978901374
200690,14284.688655561193
200691,14725.6775017433
200692,4605.089274472206
200693,15177.864964413744
200694,13668.707855310333
200695,5534.323270162253
200696,14831.027447800927
200697,14712.715472271673
200698,16799.955575393753
200699,13980.520265731819
200700,14287.53145327158
200701,15159.098553944588
200702,14070.922226836696
200703,15252.547592757233
200704,14038.746127423656
200705,14177.338709250336
200706,14796.292200432295
200707,14279.02559834135
200708,14052.684652856042
200709,14578.804104293193
200710,13991.414091219996
200711,4858.35292876508
200712,15731.68100762244
200713,15733.129625178308
200714,14349.651540161136
200715,16961.23924081124
200716,14245.03381584634
200717,14275.69123982198
200718,11875.21840110178
200719,11235.507179853535
200720,14531.362677269059
200721,14345.765001554995
200722,14465.298407466058
200723,14774.469991849837
200724,14065.571705746694
200725,14643.564069412922
200726,13867.798450309136
200727,13725.68405646569
200728,14878.005671798928
200729,14787.617480930927
200730,14228.086575899611
200731,14947.613068592871
200732,14079.436158406254
200733,15164.095803072838
200734,14433.82588430317
200735,14110.353798353062
200736,16043.652896158233
200737,15449.15516058572
200738,14255.37555616505
200739,5447.644032892893
200740,15279.940582654504
200741,14474.073896038495
200742,15243.745527997115
200743,15281.962029182167
200744,14439.02825841539
200745,14747.293853953666
200746,14167.213157187622
200747,14222.925087563852
200748,16912.161474855966
200749,14046.401478798252
200750,15639.362587923995
200751,15148.16336881585
200752,9135.566362156678
200753,15019.393893667673
200754,14589.418939222589
200755,14598.914981113921
200756,14915.528013035833
200757,14665.916329782514
200758,14360.872830645934
200759,14144.070144973472
200760,16114.097589082261
200761,14907.01814920036
200762,14482.23603659757
200763,14502.996647892522
200764,14041.39523920639
200765,15999.682202897924
200766,14152.750063977888
200767,14134.342384524425
200768,14041.308151159466
200769,16024.301976523755
200770,13885.323849255268
200771,12747.060555124515
200772,14401.747303314567
200773,9424.316316974913
200774,15787.624059890839
200775,14505.146232422816
200776,14540.150008642053
200777,14714.803324582133
200778,14386.405024358182
200779,11412.525600383238
200780,14060.207443583382
200781,14927.466312876186
200782,14001.321215185882
200783,17219.88222768194
200784,14189.009984472767
200785,14265.757299846318
200786,14934.124407653231
200787,14765.766320681418
200788,15501.614040821914
200789,14090.738396704779
200790,14596.173080590983
200791,14830.689720535798
200792,14651.567286219473
200793,15014.057500577539
200794,16022.884091023674
200795,14895.536199786573
200796,6988.171636933592
200797,14691.725734565405
200798,14865.851977332302
200799,16473.27005691818
200800,14319.035999258624
200801,5002.783952736243
200802,13847.344202334581
200803,14325.798938941232
200804,14768.7090481806
200805,15036.28024668708
200806,15054.592833019084
200807,13945.065727342037
200808,14597.50573051658
200809,14399.518744077264
200810,14544.191879864491
200811,14049.48143632597
200812,14797.463267747513
200813,16374.735708043972
200814,14156.092097412358
200815,14237.152691658235
200816,15699.188246165202
200817,14196.754948572045
200818,15175.949419860786
200819,14967.147620876802
200820,14073.420934647285
200821,15047.342727345478
200822,15218.427029444985
200823,14543.016670456203
200824,14033.596728143702
200825,15791.342747603445
200826,14275.393523994302
200827,14621.619358973472
200828,15653.449097500443
200829,15784.05839163838
200830,15208.308264218038
200831,14776.177032810909
200832,14852.130155941531
200833,8122.4911955273055
200834,14210.17659076587
200835,14172.024613763255
200836,14409.50636835655
200837,14668.286806512959
200838,14237.314082080706
200839,15099.399438210181
200840,14725.122173664166
200841,15221.807228698519
200842,14641.086708939085
200843,14793.509936511775
200844,15316.350946870676
200845,2404.363693032545
200846,15035.018570703804
200847,14677.174721036681
200848,14090.869050452813
200849,15995.376762429427
200850,14137.945256980513
200851,15478.741616226092
200852,14257.683058754072
200853,15138.353450476701
200854,15976.624658686065
200855,12422.183483225715
200856,14719.424776936785
200857,14168.081473879662
200858,16292.572799537129
200859,14399.285150857264
200860,15278.035920313852
200861,14319.81955692949
200862,15954.07495796316
200863,14559.258693546326
200864,14107.716684827654
200865,16692.806059853363
200866,15029.747519257657
200867,11781.840012192059
200868,14430.849085021
200869,1706.2832488978217
200870,15801.119700546691
200871,14427.507373680883
200872,15708.442372068304
200873,14037.166261703329
200874,14333.298534323345
200875,14651.14371513048
200876,14997.910489101941
200877,11488.093883136484
200878,15444.247921707847
200879,13989.031654604216
200880,13853.163415197107
200881,13936.966172160803
200882,15427.970190370761
200883,15311.724684869614
200884,14189.75392061926
200885,14286.391305497447
200886,15148.52475228524
200887,14160.985556251555
200888,14212.091158809624
200889,14520.589284997717
200890,14191.530995486988
200891,14090.785593353114
200892,15280.139262916764
200893,184.34100959005755
200894,14073.27117196073
200895,15145.783476312761
200896,14890.062001349219
200897,14312.799045977372
200898,15953.404351009753
200899,14866.40309094831
200900,15485.612665543998
200901,14784.00522874828
200902,16165.259620050678
200903,13904.99999800274
200904,14224.42958332891
200905,14344.07047857096
200906,15552.2427239352
200907,9958.652953731951
200908,14008.658959975146
200909,13823.391928405692
200910,14377.13716980999
200911,14069.428747538255
200912,14781.793967280071
200913,15077.927384508039
200914,14923.351482892325
200915,14657.681985721669
200916,14273.421960420383
200917,15982.28181313191
200918,14041.585400695281
200919,14751.257397004807
200920,14151.03637661178
200921,15096.361044358844
200922,3919.725501068784
200923,16018.222849643464
200924,14196.443581079278
200925,15417.631239459175
200926,14007.02456603682
200927,13879.104043107542
200928,15189.07960979631
200929,14107.33956623057
200930,15949.43718215447
200931,14423.808383232014
200932,14110.353798353062
200933,16352.837591058582
200934,15245.53873669793
200935,14426.377600971682
200936,15200.830997758143
200937,16739.491247239846
200938,15871.4000476716
200939,14773.88204256396
200940,14501.525889358625
200941,13903.038269352353
200942,9901.595731363928
200943,14315.97600746213
200944,16576.16709417605
200945,14319.315307275829
200946,14209.0434587566
200947,14077.106250512905
200948,15351.21640920291
200949,16210.418552001403
200950,14942.668120445851
200951,15310.261742797995
200952,15893.477013066027
200953,14368.00909940854
200954,7336.113624372636
200955,16249.071776512534
200956,14862.2407378759
200957,14537.583255061578
200958,14245.538355672565
200959,14123.303711269804
200960,14741.557057829841
200961,14984.365773185047
200962,15391.253099713997
200963,14148.394875092195
200964,14440.018101625737
200965,15041.905576830046
200966,14570.607816020074
200967,14893.116351873257
200968,14786.082640719116
200969,14653.527826325546
200970,15928.334508275
200971,14186.643911332916
200972,14826.95513606631
200973,15669.010778791902
200974,16232.463371205129
200975,14668.755157807276
200976,16592.111507246103
200977,15953.157756649496
200978,14452.12554479702
200979,14007.756757379873
200980,15631.201676564346
200981,14344.757198205069
200982,15103.06520128933
200983,14055.60914540369
200984,14000.08175056379
200985,16674.004853142833
200986,15953.154144152193
200987,14110.022716370004
200988,13892.009819926356
200989,14212.813411763875
200990,14026.431621673608
200991,14199.156060327217
200992,14614.005641433967
200993,1941.8256652169057
200994,14586.365927984876
200995,14182.982725342501
200996,12605.516711595366
200997,2307.072500329382
200998,14233.419398451617
200999,15470.765017543239
201000,14830.940059023764
201001,15525.967516612653
201002,16249.585342493796
201003,16034.382952870215
201004,13926.328240866333
201005,13972.757519736853
201006,14986.770142935982
201007,14302.765581146441
201008,15162.032738316891
201009,14798.336179545462
201010,15412.062263815533
201011,15951.601657687108
201012,14732.502559990438
201013,4844.122131742618
201014,14461.666880046429
201015,15089.363223945253
201016,14216.983371260698
201017,14599.349515397273
201018,14500.49773395045
201019,15821.221982757044
201020,15225.285852448942
201021,14334.906982972712
201022,15220.54504258513
201023,16855.06537726831
201024,15109.653950853239
201025,14490.189282810876
201026,14646.338623955975
201027,14732.304764268494
201028,14678.836583611526
201029,14311.629224346114
201030,15133.82352162082
201031,16043.441660875596
201032,14059.966985646872
201033,15512.60855188757
201034,13857.723063403599
201035,14844.158535427448
201036,14164.059037607447
201037,14347.294451596661
201038,14203.281777162007
201039,3427.862405917939
201040,14249.501043447075
201041,13923.04389865846
201042,14645.856667118267
201043,14084.294835929579
201044,15109.330187550697
201045,14755.195851672488
201046,14330.065075602794
201047,14036.136498180156
201048,15159.012392324727
201049,14014.594707040516
201050,15065.689023382569
201051,14208.405617914806
201052,14806.527699731338
201053,14068.891275420716
201054,14538.008103802369
201055,14758.30062092667
201056,14488.612005864736
201057,4502.037716171775
201058,15446.10441578435
201059,15560.613912258435
201060,14021.11651999845
201061,12959.563548393635
201062,14598.119161776718
201063,16597.73452043544
201064,14353.56014483325
201065,14244.93238289526
201066,14115.577987254928
201067,16267.98459317772
201068,15901.115450902756
201069,11950.1492605835
201070,16544.39272084371
201071,13972.6535485624
201072,14442.537352210325
201073,14454.424566820282
201074,16485.920386010643
201075,12561.834685859434
201076,14304.489236679277
201077,15144.650518569106
201078,14393.084695863141
201079,15555.996356173695
201080,14554.512896487253
201081,16235.03758692888
201082,14923.043834412758
201083,14117.617634835768
201084,14077.775232742006
201085,14247.76710425242
201086,15463.740472135578
201087,14286.956733835726
201088,15420.673229676706
201089,15210.083631668233
201090,15315.910466567042
201091,13962.38263401509
201092,15175.544932289638
201093,14326.14108781033
201094,14967.247847869552
201095,14372.475796674385
201096,14590.445668583925
201097,5805.8990568263525
201098,14955.571483326985
201099,13954.289282799647
201100,14360.087805561026
201101,15414.803541686373
201102,14545.988220149264
201103,14785.169406594312
201104,12250.82293902713
201105,15086.638773764607
201106,14031.237583207554
201107,14141.114438413544
201108,14364.795742126134
201109,15210.501687942615
201110,14572.560451096033
201111,14818.15463933894
201112,15626.666443280714
201113,15282.043635709319
201114,14803.402797319604
201115,16460.898430853416
201116,14055.867409756956
201117,14100.918899137636
201118,14229.105442697768
201119,14932.183319285969
201120,14630.178165039302
201121,14515.849235885493
201122,15432.832658165707
201123,15114.717437360843
201124,15821.638505065115
201125,14247.963168989125
201126,2507.84364324507
201127,15689.09771989709
201128,15125.851712333844
201129,16145.292037817278
201130,14680.893472243712
201131,14646.661399106117
201132,14901.46678620217
201133,14406.798746173637
201134,15228.719467802064
201135,14462.18919913736
201136,15012.591985983388
201137,6883.228112182676
201138,8593.38124869457
201139,15029.533702180564
201140,15835.707108625642
201141,13984.168783325309
201142,14285.084009867034
201143,15387.860720091137
201144,14359.211231080697
201145,15355.932072682113
201146,14561.769082916424
201147,14576.23705996474
201148,14455.386058549124
201149,14056.219842004324
201150,14681.220099540209
201151,15617.649507625734
201152,14229.869794458584
201153,14407.822886494367
201154,15215.60497597394
201155,14833.629343433866
201156,14194.151860633476
201157,14099.96215947509
201158,14211.822256910764
201159,14280.190542755314
201160,13999.180358875634
201161,14565.00620734999
201162,14029.324011213846
201163,15347.319019539937
201164,14346.2312642355
201165,14192.26281817324
201166,10094.963066223263
201167,14081.251099424318
201168,14070.49273441253
201169,14329.311552764699
201170,15810.413144764052
201171,15187.565812415598
201172,15915.827495536878
201173,16047.272051919193
201174,13918.564765384759
201175,14226.77044007451
201176,14362.019970224646
201177,14312.219476448632
201178,14669.64976573045
201179,14125.712813749302
201180,14391.058772353434
201181,15968.804798069312
201182,14012.934804476987
201183,14598.883756742103
201184,14403.205460712601
201185,14665.737777300987
201186,14068.741789452264
201187,15929.648150041407
201188,14585.436384528506
201189,16843.423781598765
201190,14425.508460051236
201191,15580.749756015673
201192,14723.066976675787
201193,14151.667548442081
201194,5970.702191544489
201195,14748.504846042182
201196,15434.563827313637
201197,14908.171653131718
201198,14913.13629547782
201199,14054.795327848296
201200,14912.355085692063
201201,13804.035056189066
201202,16383.028152513598
201203,14189.821030637464
201204,14291.415188329895
201205,14357.873109708911
201206,14557.199465451544
201207,14747.39311480102
201208,15700.911854273021
201209,13997.848366129703
201210,15113.183869720426
201211,13846.499558286316
201212,16385.19636021295
201213,15251.922159118705
201214,16492.219161778296
201215,14217.579994937932
201216,14303.61670572771
201217,12719.278707576264
201218,14335.907370794743
201219,13995.22874737479
201220,14568.013542676385
201221,14640.995768462315
201222,14491.350869869559
201223,15493.036870385446
201224,15906.37288380813
201225,14862.549933891947
201226,14260.79246701239
201227,14601.85044168671
201228,14390.278287371804
201229,15932.519601265723
201230,14482.783654567433
201231,14969.245645200546
201232,16264.67923795305
201233,14885.253490899175
201234,16718.56879661441
201235,16432.613627753726
201236,14660.585192654013
201237,16040.54863877704
201238,6396.046201997947
201239,15621.018446257636
201240,14172.338612180065
201241,15249.024974246306
201242,14271.63722245222
201243,14452.776980678165
201244,15350.285900483614
201245,14892.892544232223
201246,201.8883837095617
201247,16602.283085919917
201248,13927.939779534097
201249,15170.306029250623
201250,14788.638245868933
201251,15010.37051004775
201252,14289.947968566474
201253,15313.743117731168
201254,15595.010787812995
201255,15370.708661829281
201256,16833.497107448868
201257,14081.247010839048
201258,15503.54585898184
201259,14617.818979725915
201260,17083.730614325657
201261,15152.408839810898
201262,8355.094633925775
201263,14964.189873643347
201264,13365.99297076702
201265,14103.132894094873
201266,13871.686139170848
201267,13963.783841320139
201268,8773.28037172588
201269,15100.673860692285
